date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold,vehicle_category_logo
2022-05-01,Chhattisgarh,2-Wheelers,834,28821,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,DNH and DD,2-Wheelers,6,790,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Delhi,2-Wheelers,1760,28897,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Goa,2-Wheelers,453,3338,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Gujarat,2-Wheelers,4408,68621,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Haryana,2-Wheelers,1178,32009,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Himachal Pradesh,2-Wheelers,73,5131,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Jammu and Kashmir,2-Wheelers,124,9505,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Jharkhand,2-Wheelers,431,39317,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Karnataka,2-Wheelers,5947,84301,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Kerala,2-Wheelers,2373,40514,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Madhya Pradesh,2-Wheelers,1310,94602,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Maharashtra,2-Wheelers,8914,123203,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Manipur,2-Wheelers,2,2443,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Odisha,2-Wheelers,1714,38324,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Puducherry,2-Wheelers,65,3122,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Punjab,2-Wheelers,493,30377,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Rajasthan,2-Wheelers,3701,73803,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Tamil Nadu,2-Wheelers,3628,102565,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Tripura,2-Wheelers,14,2768,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Uttar Pradesh,2-Wheelers,1695,273962,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,Uttarakhand,2-Wheelers,377,12930,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-05-01,West Bengal,2-Wheelers,683,68721,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Andhra Pradesh,2-Wheelers,1733,37538,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Assam,2-Wheelers,101,21695,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Bihar,2-Wheelers,716,79768,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Chandigarh,2-Wheelers,63,1808,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Chhattisgarh,2-Wheelers,1038,28027,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Delhi,2-Wheelers,2755,27696,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Goa,2-Wheelers,365,3042,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Gujarat,2-Wheelers,5322,83549,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Haryana,2-Wheelers,966,30435,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Himachal Pradesh,2-Wheelers,104,5610,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Jammu and Kashmir,2-Wheelers,159,8064,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Jharkhand,2-Wheelers,461,32650,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Karnataka,2-Wheelers,6800,91707,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Kerala,2-Wheelers,2568,44015,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Ladakh,2-Wheelers,14,590,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Madhya Pradesh,2-Wheelers,1434,83413,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Maharashtra,2-Wheelers,7880,115725,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Manipur,2-Wheelers,13,3391,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Meghalaya,2-Wheelers,2,1291,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Mizoram,2-Wheelers,2,1750,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Odisha,2-Wheelers,1693,39143,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Puducherry,2-Wheelers,85,3331,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Punjab,2-Wheelers,514,28256,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Rajasthan,2-Wheelers,3427,58281,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Tamil Nadu,2-Wheelers,3749,110740,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Tripura,2-Wheelers,21,2761,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Uttar Pradesh,2-Wheelers,1361,198411,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,Uttarakhand,2-Wheelers,374,13121,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-06-01,West Bengal,2-Wheelers,660,67878,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Andhra Pradesh,2-Wheelers,1921,42632,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Assam,2-Wheelers,120,26803,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Bihar,2-Wheelers,638,62773,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Chandigarh,2-Wheelers,58,2086,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Chhattisgarh,2-Wheelers,1309,26466,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,DNH and DD,2-Wheelers,9,735,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Delhi,2-Wheelers,2658,30654,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Goa,2-Wheelers,579,2801,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Gujarat,2-Wheelers,5592,83341,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Haryana,2-Wheelers,710,30657,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Himachal Pradesh,2-Wheelers,92,5377,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Jammu and Kashmir,2-Wheelers,316,8717,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Jharkhand,2-Wheelers,589,32122,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Karnataka,2-Wheelers,5689,77333,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Kerala,2-Wheelers,1964,37691,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Madhya Pradesh,2-Wheelers,1722,81579,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Maharashtra,2-Wheelers,8446,111895,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Manipur,2-Wheelers,21,4103,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Meghalaya,2-Wheelers,3,1363,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Odisha,2-Wheelers,1816,32549,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Puducherry,2-Wheelers,71,3298,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Punjab,2-Wheelers,603,27082,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Rajasthan,2-Wheelers,4574,63752,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Tamil Nadu,2-Wheelers,4180,103800,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Tripura,2-Wheelers,2,2632,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Uttar Pradesh,2-Wheelers,1828,153826,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,Uttarakhand,2-Wheelers,404,12603,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-07-01,West Bengal,2-Wheelers,689,62610,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Andhra Pradesh,2-Wheelers,1898,54365,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Assam,2-Wheelers,202,27466,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Bihar,2-Wheelers,849,64565,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Chandigarh,2-Wheelers,59,1896,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Chhattisgarh,2-Wheelers,1360,23146,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,DNH and DD,2-Wheelers,6,742,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Delhi,2-Wheelers,3259,31869,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Goa,2-Wheelers,303,4503,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Gujarat,2-Wheelers,5059,74982,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Haryana,2-Wheelers,915,33336,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Himachal Pradesh,2-Wheelers,59,5281,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Jammu and Kashmir,2-Wheelers,182,9131,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Jharkhand,2-Wheelers,561,25332,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Karnataka,2-Wheelers,7476,88611,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Kerala,2-Wheelers,3069,50954,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Madhya Pradesh,2-Wheelers,1931,98165,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Maharashtra,2-Wheelers,9723,118886,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Manipur,2-Wheelers,8,3647,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Meghalaya,2-Wheelers,2,1734,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Mizoram,2-Wheelers,6,2062,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Odisha,2-Wheelers,2007,30540,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Puducherry,2-Wheelers,91,3810,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Punjab,2-Wheelers,645,32591,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Rajasthan,2-Wheelers,4159,60191,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Tamil Nadu,2-Wheelers,5306,120312,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Tripura,2-Wheelers,14,2643,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Uttar Pradesh,2-Wheelers,1920,131703,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,Uttarakhand,2-Wheelers,494,12711,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-08-01,West Bengal,2-Wheelers,663,62200,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Andhra Pradesh,2-Wheelers,2239,52804,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Assam,2-Wheelers,200,31729,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Bihar,2-Wheelers,951,54364,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Chandigarh,2-Wheelers,70,1929,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Chhattisgarh,2-Wheelers,1190,23465,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,DNH and DD,2-Wheelers,8,629,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Delhi,2-Wheelers,2301,25409,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Goa,2-Wheelers,400,4078,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Gujarat,2-Wheelers,5333,77920,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Haryana,2-Wheelers,848,25832,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Himachal Pradesh,2-Wheelers,67,4101,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Jammu and Kashmir,2-Wheelers,220,8320,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Jharkhand,2-Wheelers,498,23758,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Karnataka,2-Wheelers,7616,87981,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Kerala,2-Wheelers,3100,53877,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Madhya Pradesh,2-Wheelers,1898,53245,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Maharashtra,2-Wheelers,10730,122642,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Mizoram,2-Wheelers,4,1568,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Odisha,2-Wheelers,2197,36139,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Puducherry,2-Wheelers,114,3772,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Punjab,2-Wheelers,590,27407,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Rajasthan,2-Wheelers,4677,53951,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Tamil Nadu,2-Wheelers,5112,121791,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Tripura,2-Wheelers,17,3842,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Uttar Pradesh,2-Wheelers,1787,97293,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,Uttarakhand,2-Wheelers,386,9325,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-09-01,West Bengal,2-Wheelers,727,64255,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Andhra Pradesh,2-Wheelers,2568,74374,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Assam,2-Wheelers,194,38033,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Bihar,2-Wheelers,1377,88895,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Chandigarh,2-Wheelers,118,3103,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Chhattisgarh,2-Wheelers,2471,57951,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,DNH and DD,2-Wheelers,5,619,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Delhi,2-Wheelers,3699,50702,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Goa,2-Wheelers,704,6241,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Gujarat,2-Wheelers,6635,115540,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Haryana,2-Wheelers,1313,38921,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Himachal Pradesh,2-Wheelers,79,5548,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Jammu and Kashmir,2-Wheelers,258,9184,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Jharkhand,2-Wheelers,949,50073,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Karnataka,2-Wheelers,9706,117015,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Kerala,2-Wheelers,3629,44021,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Madhya Pradesh,2-Wheelers,3616,137210,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Maharashtra,2-Wheelers,15999,189870,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Manipur,2-Wheelers,4,2532,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Meghalaya,2-Wheelers,5,1558,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Mizoram,2-Wheelers,3,1638,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Odisha,2-Wheelers,3695,72161,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Puducherry,2-Wheelers,180,3564,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Punjab,2-Wheelers,707,37265,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Rajasthan,2-Wheelers,9455,133585,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Tamil Nadu,2-Wheelers,5530,111507,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Tripura,2-Wheelers,13,3431,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Uttar Pradesh,2-Wheelers,3003,258110,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,Uttarakhand,2-Wheelers,797,19532,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-10-01,West Bengal,2-Wheelers,538,50676,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Andaman & Nicobar Island,2-Wheelers,6,405,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Andhra Pradesh,2-Wheelers,2742,69695,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Assam,2-Wheelers,176,32542,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Bihar,2-Wheelers,1253,110759,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Chandigarh,2-Wheelers,163,1727,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Chhattisgarh,2-Wheelers,2725,42575,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,DNH and DD,2-Wheelers,14,1290,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Delhi,2-Wheelers,3869,41689,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Goa,2-Wheelers,587,5285,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Gujarat,2-Wheelers,8322,165828,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Haryana,2-Wheelers,1369,58469,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Himachal Pradesh,2-Wheelers,134,9181,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Jammu and Kashmir,2-Wheelers,194,4656,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Jharkhand,2-Wheelers,953,40248,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Karnataka,2-Wheelers,9851,109695,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Kerala,2-Wheelers,3698,40561,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Madhya Pradesh,2-Wheelers,3426,130285,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Maharashtra,2-Wheelers,13718,204988,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Manipur,2-Wheelers,2,5529,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Meghalaya,2-Wheelers,3,1438,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Mizoram,2-Wheelers,8,1542,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Odisha,2-Wheelers,2997,38593,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Puducherry,2-Wheelers,153,3002,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Punjab,2-Wheelers,1042,46873,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Rajasthan,2-Wheelers,7306,158463,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Tamil Nadu,2-Wheelers,7258,120109,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Tripura,2-Wheelers,12,3427,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Uttar Pradesh,2-Wheelers,2746,279169,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,Uttarakhand,2-Wheelers,839,25037,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-11-01,West Bengal,2-Wheelers,1209,100516,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-12-01,Andaman & Nicobar Island,2-Wheelers,10,397,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-12-01,Andhra Pradesh,2-Wheelers,2718,47327,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-12-01,Assam,2-Wheelers,250,34737,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-12-01,Bihar,2-Wheelers,987,60432,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-12-01,Chandigarh,2-Wheelers,123,1454,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-12-01,Chhattisgarh,2-Wheelers,1883,26359,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-12-01,DNH and DD,2-Wheelers,19,1112,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-12-01,Delhi,2-Wheelers,3826,21773,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
2022-12-01,Goa,2-Wheelers,528,4983,https://raw.githubusercontent.com/gentallman/EV_Sales_India/main/Assets/2W_White.png
